178853	3.030303
178886	1.492537
178953	3.030303
178986	1.492537
179053	3.030303
179086	1.492537
179153	3.030303
179186	1.492537
179253	3.030303
179286	3.030303
179319	5.882353
179353	3.030303
179386	6.060606
179419	5.882353
179453	3.030303
179486	6.060606
179519	5.882353
179553	3.030303
179586	6.060606
179619	5.882353
179653	3.030303
179686	6.060606
179719	5.882353
179753	3.030303
179786	6.060606
179819	5.882353
179853	3.030303
179886	6.060606
179919	5.882353
179953	3.030303
179986	6.060606
180019	5.882353
180053	3.030303
180086	6.060606
180119	5.882353
180153	3.030303
180186	6.060606
180219	5.882353
180253	3.030303
180286	6.060606
180319	8.823529
180353	6.060606
180386	6.060606
180419	8.823529
180453	6.060606
180486	6.060606
180519	8.823529
180553	6.060606
180586	6.060606
180619	8.823529
180653	6.060606
180686	6.060606
180719	9.090909
180752	8.823529
180786	6.060606
180819	9.090909
180852	8.823529
180886	6.060606
180919	9.090909
180952	8.823529
180986	6.060606
181019	9.090909
181052	8.823529
181086	6.060606
181119	9.090909
181152	8.823529
181186	6.060606
181219	9.090909
181252	8.823529
181286	6.060606
181319	9.090909
181352	11.764706
181386	9.090909
181419	9.090909
181452	11.764706
181486	9.090909
181519	9.090909
181552	11.764706
181586	9.090909
181619	9.090909
181652	11.764706
181686	9.090909
181719	9.090909
181752	11.764706
181786	9.090909
181819	9.090909
181852	11.764706
181886	9.090909
181919	9.090909
181952	11.764706
181986	9.090909
182019	9.090909
182052	9.090909
182085	11.764706
182119	9.090909
182152	9.090909
182185	11.764706
182219	9.090909
182252	9.090909
182285	11.764706
182319	12.121212
182352	12.121212
182385	14.705882
182419	12.121212
182452	12.121212
182485	14.705882
182519	12.121212
182552	12.121212
182585	14.705882
182619	12.121212
182652	12.121212
182685	14.705882
182719	12.121212
182752	12.121212
182785	11.764706
182819	12.121212
182852	12.121212
182885	11.764706
182919	12.121212
182952	12.121212
182985	11.764706
183019	12.121212
183052	12.121212
183085	11.764706
183119	12.121212
183152	12.121212
183185	11.764706
183219	12.121212
183252	12.121212
183285	11.764706
183319	15.151515
183352	15.151515
183385	14.705882
183419	12.121212
183452	15.151515
183485	15.151515
183518	14.705882
183552	15.151515
183585	15.151515
183618	14.705882
183652	15.151515
183685	15.151515
183718	14.705882
183752	15.151515
183785	15.151515
183818	14.705882
183852	15.151515
183885	15.151515
183918	14.705882
183952	15.151515
183985	15.151515
184018	14.705882
184052	15.151515
184085	15.151515
184118	14.705882
184152	15.151515
184185	15.151515
184218	14.705882
184252	15.151515
184285	15.151515
184318	17.647059
184352	15.151515
184385	18.181818
184418	17.647059
184452	15.151515
184485	18.181818
184518	17.647059
184552	15.151515
184585	18.181818
184618	17.647059
184652	15.151515
184685	18.181818
184718	17.647059
184752	15.151515
184785	18.181818
184818	18.181818
184851	17.647059
184885	18.181818
184918	18.181818
184951	17.647059
184985	18.181818
185018	18.181818
185051	17.647059
185085	18.181818
185118	18.181818
185151	17.647059
185185	18.181818
185218	18.181818
185251	17.647059
185285	18.181818
185318	21.212121
185351	20.588235
185385	18.181818
185418	21.212121
185451	20.588235
185485	18.181818
185518	21.212121
185551	20.588235
185585	18.181818
185618	21.212121
185651	20.588235
185685	18.181818
185718	21.212121
185751	20.588235
185785	18.181818
185818	21.212121
185851	20.588235
185885	18.181818
185918	21.212121
185951	20.588235
185985	18.181818
186018	21.212121
186051	20.588235
186085	18.181818
186118	21.212121
186151	20.588235
186185	18.181818
186218	18.181818
186251	21.212121
186284	20.588235
186318	21.212121
186351	24.242424
186384	23.529412
186418	21.212121
186451	24.242424
186484	23.529412
186518	21.212121
186551	24.242424
186584	23.529412
186618	21.212121
186651	24.242424
186684	23.529412
186718	21.212121
186751	24.242424
186784	23.529412
186818	21.212121
186851	21.212121
186884	23.529412
186918	21.212121
186951	21.212121
186984	23.529412
187018	21.212121
187051	21.212121
187084	23.529412
187118	21.212121
187151	21.212121
187184	23.529412
187218	21.212121
187251	21.212121
187284	23.529412
187318	24.242424
187351	24.242424
187384	26.470588
187418	24.242424
187451	24.242424
187484	26.470588
187518	24.242424
187551	24.242424
187584	24.242424
187617	26.470588
187651	24.242424
187684	24.242424
187717	26.470588
187751	24.242424
187784	24.242424
187817	26.470588
187851	24.242424
187884	24.242424
187917	26.470588
187951	24.242424
187984	24.242424
188017	26.470588
188051	24.242424
188084	24.242424
188117	26.470588
188151	24.242424
188184	24.242424
188217	26.470588
188251	24.242424
188284	24.242424
188317	26.470588
188351	27.272727
188384	27.272727
188417	26.470588
188451	27.272727
188484	27.272727
188517	26.470588
188551	27.272727
188584	27.272727
188617	26.470588
188651	27.272727
188684	27.272727
188717	26.470588
188751	27.272727
188784	27.272727
188817	26.470588
188851	27.272727
188884	27.272727
188917	26.470588
188951	27.272727
188984	27.272727
189017	27.272727
189050	29.411765
189084	27.272727
189117	27.272727
189150	29.411765
189184	27.272727
189217	27.272727
189250	29.411765
189284	27.272727
189317	30.303030
189350	29.411765
189384	30.303030
189417	30.303030
189450	29.411765
189484	30.303030
189517	30.303030
189550	29.411765
189584	30.303030
189617	30.303030
189650	29.411765
189684	30.303030
189717	30.303030
189750	29.411765
189784	30.303030
189817	30.303030
189850	29.411765
189884	30.303030
189917	30.303030
189950	29.411765
189984	30.303030
190017	30.303030
190050	29.411765
190084	30.303030
190117	30.303030
190150	29.411765
190184	30.303030
190217	30.303030
190250	29.411765
190284	27.272727
190317	33.333333
190350	33.333333
190383	32.352941
190417	33.333333
190450	33.333333
190483	32.352941
190517	33.333333
190550	33.333333
190583	32.352941
190617	33.333333
190650	33.333333
190683	32.352941
190717	33.333333
190750	33.333333
190783	32.352941
190817	33.333333
190850	33.333333
190883	32.352941
190917	30.303030
190950	33.333333
190983	32.352941
191017	30.303030
191050	33.333333
191083	32.352941
191117	30.303030
191150	33.333333
191183	32.352941
191217	30.303030
191250	33.333333
191283	32.352941
191317	33.333333
191350	36.363636
191383	35.294118
191417	33.333333
191450	36.363636
191483	35.294118
191517	33.333333
191550	36.363636
191583	35.294118
191617	33.333333
191650	33.333333
191683	35.294118
191717	33.333333
191750	33.333333
191783	36.363636
191816	35.294118
191850	33.333333
191883	36.363636
191916	35.294118
191950	33.333333
191983	36.363636
192016	35.294118
192050	33.333333
192083	36.363636
192116	35.294118
192150	33.333333
192183	36.363636
192216	35.294118
192250	33.333333
192283	36.363636
192316	38.235294
192350	36.363636
192383	36.363636
192416	38.235294
192450	36.363636
192483	36.363636
192516	38.235294
192550	36.363636
192583	36.363636
192616	38.235294
192650	36.363636
192683	36.363636
192716	38.235294
192750	36.363636
192783	36.363636
192816	38.235294
192850	36.363636
192883	36.363636
192916	38.235294
192950	36.363636
192983	36.363636
193016	38.235294
193050	36.363636
193083	36.363636
193116	39.393939
193149	38.235294
193183	36.363636
193216	39.393939
193249	38.235294
193283	36.363636
193316	39.393939
193349	41.176471
193383	39.393939
193416	39.393939
193449	41.176471
193483	39.393939
193516	39.393939
193549	41.176471
193583	39.393939
193616	39.393939
193649	41.176471
193683	39.393939
193716	39.393939
193749	41.176471
193783	39.393939
193816	39.393939
193849	41.176471
193883	39.393939
193916	39.393939
193949	41.176471
193983	39.393939
194016	39.393939
194049	41.176471
194083	39.393939
194116	39.393939
194149	41.176471
194183	39.393939
194216	39.393939
194249	41.176471
194283	39.393939
194316	42.424242
194349	41.176471
194383	42.424242
194416	42.424242
194449	41.176471
194483	42.424242
194516	42.424242
194549	42.424242
194582	44.117647
194616	42.424242
194649	42.424242
194682	44.117647
194716	42.424242
194749	42.424242
194782	44.117647
194816	42.424242
194849	42.424242
194882	44.117647
194916	42.424242
194949	42.424242
194982	44.117647
195016	42.424242
195049	42.424242
195082	41.176471
195116	42.424242
195149	42.424242
195182	41.176471
195216	42.424242
195249	42.424242
195282	41.176471
195316	45.454545
195349	45.454545
195382	44.117647
195416	45.454545
195449	45.454545
195482	44.117647
195516	45.454545
195549	45.454545
195582	44.117647
195616	45.454545
195649	45.454545
195682	44.117647
195716	45.454545
195749	45.454545
195782	44.117647
195816	42.424242
195849	45.454545
195882	45.454545
195915	44.117647
195949	45.454545
195982	45.454545
196015	44.117647
196049	45.454545
196082	45.454545
196115	44.117647
196149	45.454545
196182	45.454545
196215	44.117647
196249	45.454545
196282	45.454545
196315	47.058824
196349	48.484848
196382	48.484848
196415	47.058824
196449	45.454545
196482	48.484848
196515	47.058824
196549	45.454545
196582	48.484848
196615	47.058824
196649	45.454545
196682	48.484848
196715	47.058824
196749	45.454545
196782	48.484848
196815	47.058824
196849	45.454545
196882	48.484848
196915	47.058824
196949	45.454545
196982	48.484848
197015	47.058824
197049	45.454545
197082	48.484848
197115	47.058824
197149	45.454545
197182	48.484848
197215	47.058824
197249	45.454545
197282	48.484848
197315	51.515152
197348	50.000000
197382	48.484848
197415	51.515152
197448	50.000000
197482	48.484848
197515	51.515152
197548	50.000000
197582	48.484848
197615	51.515152
197648	50.000000
197682	48.484848
197715	51.515152
197748	50.000000
197782	48.484848
197815	51.515152
197848	50.000000
197882	48.484848
197915	51.515152
197948	50.000000
197982	48.484848
198015	51.515152
198048	50.000000
198082	48.484848
198115	51.515152
198148	50.000000
198182	48.484848
198215	51.515152
198248	50.000000
198282	48.484848
198315	51.515152
198348	52.941176
198382	51.515152
198415	51.515152
198448	52.941176
198482	51.515152
198515	51.515152
198548	52.941176
198582	51.515152
198615	51.515152
198648	54.545455
198681	52.941176
198715	51.515152
198748	54.545455
198781	52.941176
198815	51.515152
198848	54.545455
198881	52.941176
198915	51.515152
198948	54.545455
198981	52.941176
199015	51.515152
199048	54.545455
199081	52.941176
199115	51.515152
199148	51.515152
199181	52.941176
199215	51.515152
199248	51.515152
199281	52.941176
199315	51.515152
199348	54.545455
199381	55.882353
199415	54.545455
199448	54.545455
199481	55.882353
199515	54.545455
199548	54.545455
199581	55.882353
199615	54.545455
199648	54.545455
199681	55.882353
199715	54.545455
199748	54.545455
199781	55.882353
199815	54.545455
199848	54.545455
199881	52.941176
199915	54.545455
199948	54.545455
199981	52.941176
200015	54.545455
200048	54.545455
200081	54.545455
200114	55.882353
200148	54.545455
200181	54.545455
200214	55.882353
200248	54.545455
200281	54.545455
200314	58.823529
200348	57.575758
200381	57.575758
200414	58.823529
200448	57.575758
200481	57.575758
200514	58.823529
200548	57.575758
200581	57.575758
200614	55.882353
200648	57.575758
200681	57.575758
200714	55.882353
200748	57.575758
200781	57.575758
200814	55.882353
200848	57.575758
200881	57.575758
200914	55.882353
200948	57.575758
200981	57.575758
201014	55.882353
201048	57.575758
201081	57.575758
201114	55.882353
201148	57.575758
201181	57.575758
201214	55.882353
201248	57.575758
201281	57.575758
201314	58.823529
201348	57.575758
