4825	99.981245%
10157	99.981245%
15489	99.981245%
20821	99.981245%
26153	99.981245%
31485	99.962498%
36818	99.962491%
42150	99.962491%
47482	99.962491%
52814	99.962491%
58146	99.962491%
63478	99.962491%
68810	99.962491%
74142	99.981245%
79474	99.981245%
84806	99.981245%
90138	99.981245%
95470	99.981245%
100802	99.981245%
106134	99.981245%
111466	99.981245%
116798	99.981245%
122130	99.981245%
127462	99.981245%
132794	99.981245%
138126	99.981245%
143458	99.962498%
148791	99.962491%
154123	99.962491%
159455	99.962491%
164787	99.962491%
170119	99.962491%
175451	99.962491%
180783	99.962491%
186115	99.962491%
191447	99.981245%
196779	99.981245%
202111	99.981245%
207443	99.981245%
212775	99.981245%
218107	99.981245%
223439	99.981245%
228771	99.981245%
234103	99.981245%
239435	99.981245%
244767	99.981245%
250099	99.981245%
255431	99.981245%
260763	99.962498%
266096	99.962491%
271428	99.962491%
276760	99.962491%
282092	99.962491%
287424	99.962491%
292756	99.962491%
298088	99.962491%
303420	99.962491%
308752	99.981245%
314084	99.981245%
319416	99.981245%
324748	99.981245%
330080	99.981245%
335412	99.981245%
340744	99.981245%
346076	99.981245%
351408	99.981245%
356740	99.981245%
362072	99.981245%
367404	99.981245%
372736	99.981245%
378068	99.962498%
383401	99.962491%
388733	99.962491%
394065	99.962491%
399397	99.962491%
404729	99.962491%
410061	99.962491%
415393	99.962491%
420725	99.962491%
426057	99.981245%
431389	99.981245%
436721	99.981245%
442053	99.981245%
447385	99.981245%
452717	99.981245%
458049	99.981245%
463381	99.981245%
468713	99.981245%
474045	99.981245%
479377	99.981245%
484709	99.981245%
490041	99.981245%
495373	99.962498%
500706	99.962491%
506038	99.962491%
511370	99.962491%
516702	99.962491%
522034	99.962491%
527366	99.962491%
532698	99.962491%
538030	99.962491%
543362	99.981245%
548694	99.981245%
554026	99.981245%
559358	99.981245%
564690	99.981245%
570022	99.981245%
575354	99.981245%
580686	99.981245%
586018	99.981245%
591350	99.981245%
596682	99.981245%
602014	99.981245%
607346	99.981245%
612678	99.962498%
618011	99.962491%
623343	99.962491%
628675	99.962491%
634007	99.962491%
639339	99.962491%
644671	99.962491%
650003	99.962491%
655335	99.962491%
660667	99.981245%
665999	99.981245%
671331	99.981245%
676663	99.981245%
681995	99.981245%
687327	99.981245%
692659	99.981245%
697991	99.981245%
703323	99.981245%
708655	99.981245%
713987	99.981245%
719319	99.981245%
724651	99.981245%
729983	99.962498%
735316	99.962491%
740648	99.962491%
745980	99.962491%
751312	99.962491%
756644	99.962491%
761976	99.962491%
767308	99.962491%
772640	99.962491%
777972	99.981245%
783304	99.981245%
788636	99.981245%
793968	99.981245%
799300	99.981245%
804632	99.981245%
809964	99.981245%
815296	99.981245%
820628	99.981245%
825960	99.981245%
831292	99.981245%
836624	99.981245%
841956	99.981245%
847288	99.962498%
852621	99.962491%
857953	99.962491%
863285	99.962491%
868617	99.962491%
873949	99.962491%
879281	99.962491%
884613	99.962491%
889945	99.962491%
895277	99.981245%
900609	99.981245%
905941	99.981245%
911273	99.981245%
